,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,1,True,2022-01-04,,
9030,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,2,True,2022-01-10,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,3,True,2022-01-04,202201.0,T-不計價
9031,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,4,True,2022-01-24,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,5,True,2022-01-04,202201.0,T-不計價
9032,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,6,True,2022-02-07,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,7,True,2022-01-04,202201.0,T-不計價
9033,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,8,True,2022-02-21,,
9034,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,9,True,2022-03-03,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,10,True,2022-01-04,202201.0,T-不計價
9035,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,11,True,2022-03-17,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,12,True,2022-01-04,202201.0,T-不計價
9036,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,13,True,2022-03-31,,
9037,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,14,True,2022-04-07,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,15,True,2022-01-04,202201.0,T-不計價
9038,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,16,True,2022-04-21,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,17,True,2022-01-04,202201.0,T-不計價
9039,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,18,False,2022-05-04,,
9040,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,19,True,2022-05-09,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,20,True,2022-01-04,202201.0,T-不計價
9041,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,21,True,2022-05-23,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,22,True,2022-01-04,202201.0,T-不計價
9042,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,23,True,2022-06-06,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,24,True,2022-01-04,202201.0,T-不計價
9043,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,2.0,25,True,2022-06-20,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,26,True,2022-01-04,202201.0,T-不計價
9044,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,27,True,2022-07-04,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,28,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,29,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,30,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,31,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,32,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,33,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,34,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,35,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,36,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,37,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,38,True,2022-01-04,202201.0,T-不計價
9045,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,1.0,39,False,2022-10-02,,
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,40,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,41,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,42,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,43,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,44,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,45,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,46,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,47,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,48,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,49,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,50,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,51,True,2022-01-04,202201.0,T-不計價
9029,DLRI,C00130227,三叉導尿管(矽化塗層)-22Fr,0.0,52,True,2022-01-04,202201.0,T-不計價
