,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,1,True,2022-01-04,,
8755,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,2,True,2022-01-12,,
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,3,True,2022-01-04,202201.0,T-不計價
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,4,True,2022-01-04,202201.0,T-不計價
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,5,True,2022-01-04,202201.0,T-不計價
8757,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,6,True,2022-02-11,,
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,7,True,2022-01-04,202201.0,T-不計價
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,8,True,2022-01-04,202201.0,T-不計價
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,9,True,2022-01-04,202201.0,T-不計價
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,10,True,2022-01-04,202201.0,T-不計價
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,11,True,2022-01-04,202201.0,T-不計價
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,12,True,2022-01-04,202201.0,T-不計價
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,13,True,2022-01-04,202201.0,T-不計價
8758,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,14,False,2022-04-05,,
8760,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,5.0,15,True,2022-04-14,,
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,16,True,2022-01-04,202201.0,T-不計價
8761,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,17,True,2022-04-28,,
8762,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,18,True,2022-05-06,,
8763,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,1.0,19,True,2022-05-13,,
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,20,True,2022-01-04,202201.0,T-不計價
8765,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,2.0,21,False,2022-05-28,,
8754,DLRI,B05569084,沖洗棉棒 棉頭3.8cm直徑2.4cm,0.0,22,True,2022-01-04,202201.0,T-不計價
