,庫房,料號,品名,數量,週,工作日,帳務日期
12231,DLRI,J00202019,勤達豪華型尿袋 (滅菌),8.0,1,False,2022-01-09
12240,DLRI,J00202019,勤達豪華型尿袋 (滅菌),9.0,2,False,2022-01-16
12249,DLRI,J00202019,勤達豪華型尿袋 (滅菌),9.0,3,False,2022-01-23
12257,DLRI,J00202019,勤達豪華型尿袋 (滅菌),10.0,4,True,2022-01-30
12265,DLRI,J00202019,勤達豪華型尿袋 (滅菌),9.0,5,False,2022-02-06
12273,DLRI,J00202019,勤達豪華型尿袋 (滅菌),9.0,6,False,2022-02-13
12282,DLRI,J00202019,勤達豪華型尿袋 (滅菌),9.0,7,False,2022-02-20
12290,DLRI,J00202019,勤達豪華型尿袋 (滅菌),8.0,8,False,2022-02-27
12298,DLRI,J00202019,勤達豪華型尿袋 (滅菌),8.0,9,False,2022-03-05
12306,DLRI,J00202019,勤達豪華型尿袋 (滅菌),8.0,10,False,2022-03-12
12314,DLRI,J00202019,勤達豪華型尿袋 (滅菌),8.0,11,False,2022-03-20
12325,DLRI,J00202019,勤達豪華型尿袋 (滅菌),11.0,12,False,2022-03-27
12333,DLRI,J00202019,勤達豪華型尿袋 (滅菌),8.0,13,False,2022-04-03
12344,DLRI,J00202019,勤達豪華型尿袋 (滅菌),11.0,14,False,2022-04-10
12352,DLRI,J00202019,勤達豪華型尿袋 (滅菌),8.0,15,False,2022-04-17
12356,DLRI,J00202019,勤達豪華型尿袋 (滅菌),4.0,16,True,2022-04-21
12369,DLRI,J00202019,勤達豪華型尿袋 (滅菌),13.0,17,False,2022-05-01
12379,DLRI,J00202019,勤達豪華型尿袋 (滅菌),10.0,18,False,2022-05-08
12390,DLRI,J00202019,勤達豪華型尿袋 (滅菌),11.0,19,False,2022-05-15
12400,DLRI,J00202019,勤達豪華型尿袋 (滅菌),10.0,20,False,2022-05-22
12407,DLRI,J00202019,勤達豪華型尿袋 (滅菌),7.0,21,False,2022-05-28
12414,DLRI,J00202019,勤達豪華型尿袋 (滅菌),9.0,22,True,2022-06-01
12418,DLRI,J00202019,勤達豪華型尿袋 (滅菌),5.0,23,True,2022-06-10
12425,DLRI,J00202019,勤達豪華型尿袋 (滅菌),7.0,24,False,2022-06-18
12433,DLRI,J00202019,勤達豪華型尿袋 (滅菌),9.0,25,False,2022-06-26
12440,DLRI,J00202019,勤達豪華型尿袋 (滅菌),7.0,26,False,2022-07-02
12447,DLRI,J00202019,勤達豪華型尿袋 (滅菌),7.0,27,False,2022-07-09
12455,DLRI,J00202019,勤達豪華型尿袋 (滅菌),8.0,28,False,2022-07-16
12462,DLRI,J00202019,勤達豪華型尿袋 (滅菌),7.0,29,False,2022-07-24
12467,DLRI,J00202019,勤達豪華型尿袋 (滅菌),5.0,30,False,2022-07-31
12473,DLRI,J00202019,勤達豪華型尿袋 (滅菌),6.0,31,True,2022-08-05
12481,DLRI,J00202019,勤達豪華型尿袋 (滅菌),8.0,32,False,2022-08-13
12488,DLRI,J00202019,勤達豪華型尿袋 (滅菌),7.0,33,False,2022-08-20
12495,DLRI,J00202019,勤達豪華型尿袋 (滅菌),7.0,34,False,2022-08-28
12504,DLRI,J00202019,勤達豪華型尿袋 (滅菌),9.0,35,False,2022-09-04
12512,DLRI,J00202019,勤達豪華型尿袋 (滅菌),9.0,36,False,2022-09-11
12519,DLRI,J00202019,勤達豪華型尿袋 (滅菌),7.0,37,False,2022-09-18
12525,DLRI,J00202019,勤達豪華型尿袋 (滅菌),6.0,38,False,2022-09-25
12534,DLRI,J00202019,勤達豪華型尿袋 (滅菌),9.0,39,False,2022-10-02
12539,DLRI,J00202019,勤達豪華型尿袋 (滅菌),5.0,40,False,2022-10-07
12543,DLRI,J00202019,勤達豪華型尿袋 (滅菌),4.0,41,True,2022-10-14
12546,DLRI,J00202019,勤達豪華型尿袋 (滅菌),3.0,42,True,2022-10-18
12550,DLRI,J00202019,勤達豪華型尿袋 (滅菌),4.0,43,False,2022-10-29
12554,DLRI,J00202019,勤達豪華型尿袋 (滅菌),4.0,44,True,2022-11-03
12559,DLRI,J00202019,勤達豪華型尿袋 (滅菌),5.0,45,True,2022-11-11
12565,DLRI,J00202019,勤達豪華型尿袋 (滅菌),6.0,46,False,2022-11-20
12568,DLRI,J00202019,勤達豪華型尿袋 (滅菌),3.0,47,False,2022-11-27
12571,DLRI,J00202019,勤達豪華型尿袋 (滅菌),3.0,48,False,2022-12-04
12578,DLRI,J00202019,勤達豪華型尿袋 (滅菌),7.0,49,False,2022-12-11
12587,DLRI,J00202019,勤達豪華型尿袋 (滅菌),7.0,50,False,2022-12-18
12589,DLRI,J00202019,勤達豪華型尿袋 (滅菌),2.0,51,True,2022-12-23
12596,DLRI,J00202019,勤達豪華型尿袋 (滅菌),10.0,52,False,2022-12-31
