,庫房,料號,品名,數量,帳務日期,週,工作日
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,1,True
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-01-13,2,True
5268,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-01-21,3,True
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,4,True
8900,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2.0,2021-02-04,5,True
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,6,True
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,7,True
8903,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,3.0,2021-02-26,8,True
13773,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2.0,2021-03-07,9,False
13781,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,5.0,2021-03-12,10,True
13783,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2.0,2021-03-17,11,True
13784,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-03-27,12,False
13785,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-03-31,13,True
17873,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-04-06,14,True
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,15,True
17874,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-04-25,16,True
17875,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-04-30,17,True
22181,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-05-09,18,False
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,19,True
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,20,True
22182,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-05-29,21,False
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,22,True
26719,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2.0,2021-06-13,23,False
26720,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-06-20,24,False
26722,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2.0,2021-06-27,25,False
31444,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,3.0,2021-07-03,26,False
31447,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,3.0,2021-07-11,27,False
31450,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,3.0,2021-07-17,28,False
31451,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-07-20,29,True
31453,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2.0,2021-07-31,30,False
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,31,True
35589,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2.0,2021-08-15,32,False
35590,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-08-22,33,False
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,34,True
40608,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-09-04,35,False
40609,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-09-07,36,True
40611,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2.0,2021-09-16,37,True
40612,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-09-26,38,True
44556,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,4.0,2021-10-02,39,False
44558,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2.0,2021-10-04,40,False
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,41,True
44559,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-10-24,42,False
44560,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-10-31,43,False
48583,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2.0,2021-11-07,44,False
48587,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,4.0,2021-11-10,45,True
48591,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,4.0,2021-11-21,46,False
48593,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2.0,2021-11-28,47,False
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,48,True
53169,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,2.0,2021-12-09,49,True
53173,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,4.0,2021-12-17,50,True
5267,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,0.0,2021-01-13,51,True
53174,DLN5,U00202042,塑膠三路考克 3Way附Luer Lock,1.0,2021-12-30,52,True
