,庫房,料號,品名,數量,週,工作日,帳務日期
3832,DLN5,B03110120,人工薄膜,6.0,1,True,2021-01-07
3848,DLN5,B03110120,人工薄膜,17.0,2,True,2021-01-15
3860,DLN5,B03110120,人工薄膜,12.0,3,False,2021-01-24
3866,DLN5,B03110120,人工薄膜,9.0,4,False,2021-01-30
7856,DLN5,B03110120,人工薄膜,18.0,5,True,2021-02-07
7857,DLN5,B03110120,人工薄膜,1.0,6,True,2021-02-09
7872,DLN5,B03110120,人工薄膜,22.0,7,True,2021-02-20
7883,DLN5,B03110120,人工薄膜,14.0,8,False,2021-02-27
12333,DLN5,B03110120,人工薄膜,17.0,9,False,2021-03-07
12351,DLN5,B03110120,人工薄膜,25.0,10,False,2021-03-13
12365,DLN5,B03110120,人工薄膜,18.0,11,False,2021-03-20
12376,DLN5,B03110120,人工薄膜,12.0,12,False,2021-03-28
16673,DLN5,B03110120,人工薄膜,17.0,13,False,2021-04-04
16691,DLN5,B03110120,人工薄膜,22.0,14,False,2021-04-10
16707,DLN5,B03110120,人工薄膜,20.0,15,False,2021-04-18
16715,DLN5,B03110120,人工薄膜,9.0,16,True,2021-04-23
20844,DLN5,B03110120,人工薄膜,15.0,17,False,2021-05-02
20848,DLN5,B03110120,人工薄膜,6.0,18,True,2021-05-07
20857,DLN5,B03110120,人工薄膜,16.0,19,False,2021-05-15
20866,DLN5,B03110120,人工薄膜,10.0,20,True,2021-05-21
20867,DLN5,B03110120,人工薄膜,2.0,21,True,2021-05-28
25271,DLN5,B03110120,人工薄膜,7.0,22,False,2021-06-05
25275,DLN5,B03110120,人工薄膜,4.0,23,True,2021-06-11
25282,DLN5,B03110120,人工薄膜,9.0,24,False,2021-06-20
25285,DLN5,B03110120,人工薄膜,3.0,25,True,2021-06-25
30086,DLN5,B03110120,人工薄膜,10.0,26,False,2021-07-04
30089,DLN5,B03110120,人工薄膜,4.0,27,False,2021-07-10
30098,DLN5,B03110120,人工薄膜,16.0,28,False,2021-07-18
30111,DLN5,B03110120,人工薄膜,20.0,29,False,2021-07-25
34436,DLN5,B03110120,人工薄膜,14.0,30,False,2021-08-01
34452,DLN5,B03110120,人工薄膜,24.0,31,False,2021-08-07
34463,DLN5,B03110120,人工薄膜,18.0,32,False,2021-08-14
34472,DLN5,B03110120,人工薄膜,12.0,33,False,2021-08-21
34485,DLN5,B03110120,人工薄膜,14.0,34,False,2021-08-28
39058,DLN5,B03110120,人工薄膜,12.0,35,False,2021-09-04
39069,DLN5,B03110120,人工薄膜,13.0,36,False,2021-09-12
39084,DLN5,B03110120,人工薄膜,22.0,37,False,2021-09-19
39096,DLN5,B03110120,人工薄膜,13.0,38,False,2021-09-25
43426,DLN5,B03110120,人工薄膜,15.0,39,False,2021-10-03
43434,DLN5,B03110120,人工薄膜,8.0,40,False,2021-10-10
43441,DLN5,B03110120,人工薄膜,8.0,41,False,2021-10-16
43446,DLN5,B03110120,人工薄膜,5.0,42,True,2021-10-22
43456,DLN5,B03110120,人工薄膜,17.0,43,False,2021-10-31
47497,DLN5,B03110120,人工薄膜,13.0,44,False,2021-11-06
47509,DLN5,B03110120,人工薄膜,20.0,45,False,2021-11-13
47521,DLN5,B03110120,人工薄膜,34.0,46,False,2021-11-20
47530,DLN5,B03110120,人工薄膜,27.0,47,False,2021-11-27
51788,DLN5,B03110120,人工薄膜,16.0,48,False,2021-12-05
51799,DLN5,B03110120,人工薄膜,19.0,49,False,2021-12-11
51815,DLN5,B03110120,人工薄膜,22.0,50,False,2021-12-19
51830,DLN5,B03110120,人工薄膜,21.0,51,False,2021-12-25
51838,DLN5,B03110120,人工薄膜,8.0,52,True,2021-12-30
