,庫房,料號,品名,數量,週,工作日,帳務日期
3492,DLN5,B00306050,彈性紗捲,10.0,1,False,2021-01-10
3498,DLN5,B00306050,彈性紗捲,8.0,2,False,2021-01-16
3500,DLN5,B00306050,彈性紗捲,3.0,3,False,2021-01-23
3501,DLN5,B00306050,彈性紗捲,6.0,4,True,2021-01-25
7624,DLN5,B00306050,彈性紗捲,2.0,5,False,2021-02-06
7625,DLN5,B00306050,彈性紗捲,1.0,6,True,2021-02-08
7634,DLN5,B00306050,彈性紗捲,9.0,7,False,2021-02-21
7639,DLN5,B00306050,彈性紗捲,5.0,8,True,2021-02-26
11998,DLN5,B00306050,彈性紗捲,9.0,9,False,2021-03-06
12004,DLN5,B00306050,彈性紗捲,7.0,10,False,2021-03-14
12008,DLN5,B00306050,彈性紗捲,4.0,11,False,2021-03-21
12016,DLN5,B00306050,彈性紗捲,11.0,12,False,2021-03-28
16394,DLN5,B00306050,彈性紗捲,25.0,13,False,2021-04-04
16397,DLN5,B00306050,彈性紗捲,5.0,14,False,2021-04-11
16407,DLN5,B00306050,彈性紗捲,10.0,15,False,2021-04-18
16413,DLN5,B00306050,彈性紗捲,7.0,16,True,2021-04-21
20598,DLN5,B00306050,彈性紗捲,17.0,17,False,2021-05-02
20606,DLN5,B00306050,彈性紗捲,9.0,18,True,2021-05-08
3477,DLN5,B00306050,彈性紗捲,0.0,19,False,2021-01-30
20607,DLN5,B00306050,彈性紗捲,2.0,20,False,2021-05-22
20613,DLN5,B00306050,彈性紗捲,7.0,21,False,2021-05-30
25015,DLN5,B00306050,彈性紗捲,20.0,22,False,2021-06-06
25021,DLN5,B00306050,彈性紗捲,13.0,23,False,2021-06-13
25025,DLN5,B00306050,彈性紗捲,6.0,24,False,2021-06-19
25030,DLN5,B00306050,彈性紗捲,6.0,25,False,2021-06-27
29768,DLN5,B00306050,彈性紗捲,4.0,26,False,2021-07-03
29772,DLN5,B00306050,彈性紗捲,4.0,27,False,2021-07-11
29781,DLN5,B00306050,彈性紗捲,12.0,28,False,2021-07-17
29782,DLN5,B00306050,彈性紗捲,1.0,29,True,2021-07-22
3477,DLN5,B00306050,彈性紗捲,0.0,30,False,2021-01-30
34165,DLN5,B00306050,彈性紗捲,5.0,31,True,2021-08-05
34171,DLN5,B00306050,彈性紗捲,7.0,32,False,2021-08-15
34173,DLN5,B00306050,彈性紗捲,2.0,33,False,2021-08-22
34174,DLN5,B00306050,彈性紗捲,1.0,34,True,2021-08-24
38774,DLN5,B00306050,彈性紗捲,5.0,35,True,2021-09-03
38777,DLN5,B00306050,彈性紗捲,3.0,36,True,2021-09-10
38780,DLN5,B00306050,彈性紗捲,3.0,37,False,2021-09-19
38782,DLN5,B00306050,彈性紗捲,2.0,38,False,2021-09-20
43165,DLN5,B00306050,彈性紗捲,5.0,39,False,2021-10-03
43169,DLN5,B00306050,彈性紗捲,4.0,40,False,2021-10-10
43170,DLN5,B00306050,彈性紗捲,1.0,41,False,2021-10-16
43173,DLN5,B00306050,彈性紗捲,3.0,42,True,2021-10-21
43176,DLN5,B00306050,彈性紗捲,3.0,43,True,2021-10-29
47219,DLN5,B00306050,彈性紗捲,2.0,44,True,2021-11-05
47224,DLN5,B00306050,彈性紗捲,5.0,45,True,2021-11-12
47227,DLN5,B00306050,彈性紗捲,4.0,46,False,2021-11-20
47228,DLN5,B00306050,彈性紗捲,1.0,47,True,2021-11-25
51510,DLN5,B00306050,彈性紗捲,5.0,48,True,2021-12-03
51515,DLN5,B00306050,彈性紗捲,6.0,49,False,2021-12-11
51519,DLN5,B00306050,彈性紗捲,4.0,50,False,2021-12-18
51528,DLN5,B00306050,彈性紗捲,13.0,51,False,2021-12-26
51530,DLN5,B00306050,彈性紗捲,2.0,52,True,2021-12-31
