,庫房,料號,品名,數量,週,工作日,帳務日期
5244,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,1,True,2021-01-07
5245,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,2,True,2021-01-11
5247,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,3,False,2021-01-23
5248,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,4,True,2021-01-25
8896,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,5,True,2021-02-07
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,6,False,2021-01-31
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,7,False,2021-01-31
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,8,False,2021-01-31
13750,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,3.0,9,True,2021-03-04
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,10,False,2021-01-31
13753,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,3.0,11,True,2021-03-19
13755,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,12,True,2021-03-26
17861,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,4.0,13,False,2021-04-04
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,14,False,2021-01-31
17862,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,15,False,2021-04-18
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,16,False,2021-01-31
17864,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,17,True,2021-04-30
22163,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,18,True,2021-05-06
22164,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,19,False,2021-05-16
22165,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,20,True,2021-05-21
22166,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,21,True,2021-05-26
26682,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,5.0,22,True,2021-06-02
26685,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,3.0,23,False,2021-06-13
26687,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,24,False,2021-06-19
26688,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,25,False,2021-06-27
31428,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,3.0,26,False,2021-07-03
31429,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,27,True,2021-07-08
31431,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,28,False,2021-07-18
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,29,False,2021-01-31
31432,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,30,True,2021-07-28
35579,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,31,False,2021-08-07
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,32,False,2021-01-31
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,33,False,2021-01-31
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,34,False,2021-01-31
40595,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,35,False,2021-09-05
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,36,False,2021-01-31
40597,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,37,True,2021-09-16
40599,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,38,True,2021-09-26
44542,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,3.0,39,False,2021-10-03
44543,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,40,False,2021-10-07
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,41,False,2021-01-31
44545,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,42,False,2021-10-24
44546,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,43,True,2021-10-26
48572,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,44,True,2021-11-02
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,45,False,2021-01-31
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,46,False,2021-01-31
48575,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,3.0,47,True,2021-11-25
53151,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,48,True,2021-12-02
53152,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,1.0,49,True,2021-12-09
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,50,False,2021-01-31
5243,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,0.0,51,False,2021-01-31
53154,DLN5,T01101024,噴霧氧氣口罩，Aerosol Mask,2.0,52,True,2021-12-29
