,庫房,料號,品名,數量,週,工作日,帳務日期
3905,DLN5,C00120168,二叉留置導尿管16FR,6.0,1,False,2021-01-09
3909,DLN5,C00120168,二叉留置導尿管16FR,4.0,2,False,2021-01-17
3911,DLN5,C00120168,二叉留置導尿管16FR,2.0,3,False,2021-01-24
3914,DLN5,C00120168,二叉留置導尿管16FR,5.0,4,True,2021-01-28
7918,DLN5,C00120168,二叉留置導尿管16FR,3.0,5,True,2021-02-05
7919,DLN5,C00120168,二叉留置導尿管16FR,1.0,6,True,2021-02-08
7920,DLN5,C00120168,二叉留置導尿管16FR,1.0,7,True,2021-02-18
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,8,True,2021-01-27
12423,DLN5,C00120168,二叉留置導尿管16FR,1.0,9,True,2021-03-01
12424,DLN5,C00120168,二叉留置導尿管16FR,1.0,10,True,2021-03-09
12425,DLN5,C00120168,二叉留置導尿管16FR,1.0,11,True,2021-03-17
12428,DLN5,C00120168,二叉留置導尿管16FR,4.0,12,True,2021-03-24
12430,DLN5,C00120168,二叉留置導尿管16FR,2.0,13,True,2021-03-31
16771,DLN5,C00120168,二叉留置導尿管16FR,1.0,14,True,2021-04-09
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,15,True,2021-01-27
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,16,True,2021-01-27
16772,DLN5,C00120168,二叉留置導尿管16FR,1.0,17,True,2021-04-26
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,18,True,2021-01-27
20894,DLN5,C00120168,二叉留置導尿管16FR,2.0,19,False,2021-05-15
20895,DLN5,C00120168,二叉留置導尿管16FR,1.0,20,False,2021-05-22
20896,DLN5,C00120168,二叉留置導尿管16FR,1.0,21,False,2021-05-29
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,22,True,2021-01-27
25318,DLN5,C00120168,二叉留置導尿管16FR,1.0,23,True,2021-06-09
25320,DLN5,C00120168,二叉留置導尿管16FR,2.0,24,False,2021-06-20
25321,DLN5,C00120168,二叉留置導尿管16FR,1.0,25,True,2021-06-21
30161,DLN5,C00120168,二叉留置導尿管16FR,3.0,26,False,2021-07-03
30165,DLN5,C00120168,二叉留置導尿管16FR,4.0,27,False,2021-07-10
30167,DLN5,C00120168,二叉留置導尿管16FR,2.0,28,True,2021-07-12
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,29,True,2021-01-27
30170,DLN5,C00120168,二叉留置導尿管16FR,3.0,30,True,2021-07-30
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,31,True,2021-01-27
34520,DLN5,C00120168,二叉留置導尿管16FR,2.0,32,False,2021-08-15
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,33,True,2021-01-27
34522,DLN5,C00120168,二叉留置導尿管16FR,2.0,34,False,2021-08-28
39145,DLN5,C00120168,二叉留置導尿管16FR,4.0,35,False,2021-09-04
39147,DLN5,C00120168,二叉留置導尿管16FR,2.0,36,False,2021-09-11
39149,DLN5,C00120168,二叉留置導尿管16FR,2.0,37,True,2021-09-17
39151,DLN5,C00120168,二叉留置導尿管16FR,2.0,38,False,2021-09-25
43483,DLN5,C00120168,二叉留置導尿管16FR,5.0,39,False,2021-10-01
43484,DLN5,C00120168,二叉留置導尿管16FR,1.0,40,False,2021-10-05
43485,DLN5,C00120168,二叉留置導尿管16FR,1.0,41,True,2021-10-14
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,42,True,2021-01-27
43486,DLN5,C00120168,二叉留置導尿管16FR,1.0,43,False,2021-10-30
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,44,True,2021-01-27
47579,DLN5,C00120168,二叉留置導尿管16FR,2.0,45,True,2021-11-12
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,46,True,2021-01-27
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,47,True,2021-01-27
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,48,True,2021-01-27
3899,DLN5,C00120168,二叉留置導尿管16FR,0.0,49,True,2021-01-27
51875,DLN5,C00120168,二叉留置導尿管16FR,1.0,50,True,2021-12-14
51876,DLN5,C00120168,二叉留置導尿管16FR,1.0,51,True,2021-12-24
51877,DLN5,C00120168,二叉留置導尿管16FR,1.0,52,True,2021-12-28
