,庫房,料號,品名,數量,週,工作日,帳務日期
5278,DLN5,U91700000,丟棄式導尿包,9.0,1,False,2021-01-10
5287,DLN5,U91700000,丟棄式導尿包,9.0,2,False,2021-01-17
5290,DLN5,U91700000,丟棄式導尿包,3.0,3,False,2021-01-24
5294,DLN5,U91700000,丟棄式導尿包,6.0,4,False,2021-01-30
8908,DLN5,U91700000,丟棄式導尿包,5.0,5,True,2021-02-05
8909,DLN5,U91700000,丟棄式導尿包,1.0,6,True,2021-02-08
8912,DLN5,U91700000,丟棄式導尿包,3.0,7,True,2021-02-19
8914,DLN5,U91700000,丟棄式導尿包,2.0,8,True,2021-02-26
13786,DLN5,U91700000,丟棄式導尿包,1.0,9,True,2021-03-01
13789,DLN5,U91700000,丟棄式導尿包,3.0,10,True,2021-03-11
13792,DLN5,U91700000,丟棄式導尿包,3.0,11,True,2021-03-19
13798,DLN5,U91700000,丟棄式導尿包,7.0,12,True,2021-03-25
13800,DLN5,U91700000,丟棄式導尿包,2.0,13,True,2021-03-31
17877,DLN5,U91700000,丟棄式導尿包,1.0,14,True,2021-04-09
5269,DLN5,U91700000,丟棄式導尿包,0.0,15,True,2021-01-27
5269,DLN5,U91700000,丟棄式導尿包,0.0,16,True,2021-01-27
17879,DLN5,U91700000,丟棄式導尿包,4.0,17,True,2021-04-30
22183,DLN5,U91700000,丟棄式導尿包,1.0,18,False,2021-05-03
22186,DLN5,U91700000,丟棄式導尿包,4.0,19,False,2021-05-15
22189,DLN5,U91700000,丟棄式導尿包,3.0,20,False,2021-05-23
22191,DLN5,U91700000,丟棄式導尿包,2.0,21,False,2021-05-29
26726,DLN5,U91700000,丟棄式導尿包,2.0,22,True,2021-06-02
26731,DLN5,U91700000,丟棄式導尿包,6.0,23,False,2021-06-13
26735,DLN5,U91700000,丟棄式導尿包,4.0,24,False,2021-06-20
26737,DLN5,U91700000,丟棄式導尿包,2.0,25,True,2021-06-21
31455,DLN5,U91700000,丟棄式導尿包,5.0,26,False,2021-07-03
31460,DLN5,U91700000,丟棄式導尿包,5.0,27,False,2021-07-11
31462,DLN5,U91700000,丟棄式導尿包,3.0,28,True,2021-07-12
31466,DLN5,U91700000,丟棄式導尿包,4.0,29,False,2021-07-24
35593,DLN5,U91700000,丟棄式導尿包,10.0,30,False,2021-08-01
35598,DLN5,U91700000,丟棄式導尿包,5.0,31,False,2021-08-08
35603,DLN5,U91700000,丟棄式導尿包,6.0,32,False,2021-08-15
35607,DLN5,U91700000,丟棄式導尿包,4.0,33,True,2021-08-19
35610,DLN5,U91700000,丟棄式導尿包,3.0,34,False,2021-08-28
40621,DLN5,U91700000,丟棄式導尿包,6.0,35,True,2021-09-03
40626,DLN5,U91700000,丟棄式導尿包,6.0,36,False,2021-09-11
40632,DLN5,U91700000,丟棄式導尿包,6.0,37,False,2021-09-19
40634,DLN5,U91700000,丟棄式導尿包,2.0,38,False,2021-09-25
44562,DLN5,U91700000,丟棄式導尿包,10.0,39,False,2021-10-03
44564,DLN5,U91700000,丟棄式導尿包,2.0,40,False,2021-10-06
44566,DLN5,U91700000,丟棄式導尿包,3.0,41,True,2021-10-14
44569,DLN5,U91700000,丟棄式導尿包,3.0,42,True,2021-10-22
44572,DLN5,U91700000,丟棄式導尿包,3.0,43,False,2021-10-30
48597,DLN5,U91700000,丟棄式導尿包,2.0,44,False,2021-11-07
48604,DLN5,U91700000,丟棄式導尿包,9.0,45,True,2021-11-12
5269,DLN5,U91700000,丟棄式導尿包,0.0,46,True,2021-01-27
48605,DLN5,U91700000,丟棄式導尿包,1.0,47,True,2021-11-23
53177,DLN5,U91700000,丟棄式導尿包,3.0,48,False,2021-12-04
53178,DLN5,U91700000,丟棄式導尿包,1.0,49,False,2021-12-11
53180,DLN5,U91700000,丟棄式導尿包,2.0,50,True,2021-12-14
53181,DLN5,U91700000,丟棄式導尿包,1.0,51,True,2021-12-24
53183,DLN5,U91700000,丟棄式導尿包,2.0,52,True,2021-12-30
