,庫房,料號,品名,數量,帳務日期,週,工作日
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,1,True
5299,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,2021-01-17,2,False
5300,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-01-23,3,False
5301,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-01-26,4,True
8919,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-02-05,5,True
8920,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-02-09,6,True
8922,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,2021-02-18,7,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,8,True
13805,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-03-04,9,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,10,True
13807,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,2021-03-20,11,False
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,12,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,13,True
17883,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-04-09,14,True
17884,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-04-12,15,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,16,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,17,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,18,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,19,True
22197,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-05-20,20,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,21,True
22198,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-05-31,22,True
26747,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),4.0,2021-06-10,23,True
26748,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-06-17,24,True
26751,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,2021-06-23,25,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,26,True
31480,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-07-06,27,True
31482,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,2021-07-13,28,True
31483,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-07-19,29,True
31484,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-07-27,30,True
35615,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,2021-08-03,31,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,32,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,33,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,34,True
40645,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,2021-09-05,35,False
40648,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,2021-09-10,36,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,37,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,38,True
44578,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),4.0,2021-10-01,39,False
44581,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,2021-10-08,40,True
44584,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,2021-10-11,41,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,42,True
44586,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,2021-10-29,43,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,44,True
48609,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,2021-11-12,45,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,46,True
48612,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),3.0,2021-11-27,47,False
53189,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),6.0,2021-12-04,48,False
53191,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,2021-12-12,49,False
53193,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,2021-12-16,50,True
5298,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2021-01-15,51,True
53195,DLN5,Y12876111,康威 多愛膚親水性敷料(人工皮),2.0,2021-12-30,52,True
