,庫房,料號,品名,數量,週,工作日,帳務日期
3971,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,1,True,2021-01-06
3976,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,5.0,2,False,2021-01-17
3977,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,3,False,2021-01-23
3968,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,4,True,2021-01-28
7964,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,6.0,5,True,2021-02-05
3968,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,0.0,6,True,2021-01-28
7966,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,7,True,2021-02-19
7969,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,8,False,2021-02-28
12473,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,9,True,2021-03-03
12476,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,10,True,2021-03-11
12480,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,11,True,2021-03-19
12485,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,5.0,12,False,2021-03-27
12488,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,13,True,2021-03-31
3968,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,0.0,14,True,2021-01-28
16789,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,15,False,2021-04-18
16790,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,16,True,2021-04-19
16793,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,17,True,2021-04-28
20937,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,18,True,2021-05-06
20938,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,19,True,2021-05-14
20940,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,20,False,2021-05-23
20944,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,21,True,2021-05-28
25420,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,22,False,2021-06-06
25427,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,7.0,23,False,2021-06-13
25430,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,24,False,2021-06-20
25437,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,7.0,25,False,2021-06-26
30223,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,26,False,2021-07-03
30227,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,27,False,2021-07-10
30228,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,28,True,2021-07-12
30229,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,29,True,2021-07-23
30230,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,30,True,2021-07-28
34556,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,31,True,2021-08-05
34557,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,32,True,2021-08-09
34559,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,33,False,2021-08-21
34565,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,6.0,34,True,2021-08-27
39204,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,10.0,35,False,2021-09-04
39206,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,36,True,2021-09-10
39210,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,37,True,2021-09-16
39212,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,38,True,2021-09-23
43522,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,39,False,2021-10-01
43524,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,2.0,40,True,2021-10-09
3968,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,0.0,41,True,2021-01-28
3968,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,0.0,42,True,2021-01-28
43525,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,43,True,2021-10-28
47615,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,44,True,2021-11-03
3968,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,0.0,45,True,2021-01-28
47619,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,46,False,2021-11-20
47620,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,47,True,2021-11-24
3968,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,0.0,48,True,2021-01-28
51905,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,4.0,49,False,2021-12-11
51908,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,3.0,50,True,2021-12-16
51909,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,1.0,51,True,2021-12-20
3968,DLN5,C02723000,氧氣鼻管 O2雙管 2-Way,0.0,52,True,2021-01-28
