,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-08,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,2
1,2019-01-22,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,330.0,330.0,0.0,4
0,2020-01-07,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,2
1,2020-03-10,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,11
2,2020-03-17,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,12
3,2020-04-14,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,16
4,2020-05-19,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,21
5,2020-05-26,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,22
6,2020-06-16,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,25
7,2020-07-06,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,20.0,20.0,0.0,28
8,2020-07-21,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,30
9,2020-09-22,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,39
10,2020-10-20,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,43
11,2020-11-17,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,47
12,2020-12-08,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,50
13,2020-12-22,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,52
0,2021-01-12,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,2
1,2021-01-19,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,3
2,2021-01-26,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,4
3,2021-02-23,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,8
4,2021-03-02,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,9
5,2021-03-23,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,20.0,20.0,0.0,12
6,2021-03-30,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,13
7,2021-04-24,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,-5.0,-5.0,0.0,16
8,2021-05-12,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,19
9,2021-06-08,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,23
10,2021-06-22,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,25
11,2021-08-10,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,32
12,2021-08-31,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,35
13,2021-09-28,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,39
14,2021-11-16,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,46
15,2021-11-23,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,47
16,2021-11-30,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,48
17,2021-12-22,B08143223,紗布墊 2〞X2〞X8Ply,10片/包,包,T,30.0,0.0,0.0,50.0,50.0,0.0,51
