,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2020-02-04,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,6
1,2020-02-06,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,50.0,50.0,0.0,6
2,2020-03-17,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,12
3,2020-03-24,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,13
4,2020-04-16,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,300.0,300.0,0.0,16
5,2020-04-28,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,18
6,2020-05-05,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,19
7,2020-05-12,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,20
8,2020-05-22,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,21
9,2020-05-26,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,22
10,2020-06-02,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,23
11,2020-06-09,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,24
12,2020-06-16,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,25
13,2020-06-23,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,26
14,2020-06-30,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,27
15,2020-07-06,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,28
16,2020-07-14,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,29
17,2020-07-21,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,30
18,2020-07-28,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,31
19,2020-08-11,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,33
20,2020-08-18,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,34
21,2020-08-25,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,35
22,2020-09-01,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,36
23,2020-09-08,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,150.0,150.0,0.0,37
24,2020-09-15,B05569026,沖洗棉棒-2支,2支/包,包,T,150.0,0.0,0.0,100.0,100.0,0.0,38
