,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
19,2019-07-23,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,30
20,2019-07-30,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,31
21,2019-08-06,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,32
22,2019-08-13,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,20.0,20.0,0.0,33
23,2019-08-20,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,34
24,2019-08-25,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,-20.0,-20.0,0.0,34
25,2019-08-27,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,30.0,30.0,0.0,35
26,2019-09-03,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,36
27,2019-09-17,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,38
28,2019-09-24,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,39
29,2019-09-03,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,36
30,2019-09-17,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,38
31,2019-09-24,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,39
32,2019-11-05,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,45
33,2019-11-12,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,46
34,2019-11-26,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,48
35,2019-12-03,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,49
36,2019-12-24,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,52
0,2020-01-07,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,2
1,2020-01-21,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,4
2,2020-02-04,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,6
3,2020-02-11,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,7
4,2020-02-18,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,8
5,2020-02-22,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,9.0,9.0,0.0,8
6,2020-02-25,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,9
7,2020-03-03,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,10
8,2020-03-17,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,12
9,2020-03-31,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,14
10,2020-04-07,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,15
11,2020-04-14,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,16
12,2020-04-21,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,17
13,2020-04-28,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,18
14,2020-05-05,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,19
15,2020-05-12,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,20
16,2020-05-19,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,21
17,2020-05-23,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,1.0,1.0,0.0,21
18,2020-05-26,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,22
19,2020-06-02,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,23
20,2020-06-09,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,24
21,2020-06-30,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,27
22,2020-07-06,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,28
23,2020-07-14,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,30.0,30.0,0.0,29
24,2020-07-21,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,30
25,2020-07-28,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,31
26,2020-09-01,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,36
27,2020-09-29,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,40
28,2020-10-06,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,41
29,2020-10-13,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,42
30,2020-11-02,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,45
31,2020-11-10,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,46
32,2020-11-17,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,47
33,2020-11-24,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,48
34,2020-12-01,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,49
35,2020-12-08,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,50
36,2020-12-22,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,52
37,2020-12-29,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,53
0,2021-01-04,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,1
1,2021-01-19,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,3
2,2021-01-26,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,4
3,2021-02-02,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,5
4,2021-02-09,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,6
5,2021-02-23,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,8
6,2021-03-02,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,9
7,2021-03-09,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,10
8,2021-03-16,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,11
9,2021-03-23,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,12
10,2021-03-30,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,20.0,20.0,0.0,13
11,2021-04-13,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,15
12,2021-04-20,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,16
13,2021-05-04,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,18
14,2021-05-12,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,19
15,2021-05-18,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,20
16,2021-05-25,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,21
17,2021-06-08,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,23
18,2021-06-29,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,26
19,2021-07-06,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,27
20,2021-07-13,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,28
21,2021-07-20,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,29
22,2021-07-29,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,30
23,2021-08-05,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,31
24,2021-08-17,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,33
25,2021-08-24,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,34
26,2021-08-31,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,35
27,2021-09-14,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,37
28,2021-09-20,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,38
29,2021-10-05,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,40
30,2021-10-12,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,41
31,2021-10-26,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,43
32,2021-11-02,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,44
33,2021-11-09,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,45
34,2021-11-30,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,48
35,2021-12-07,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,49
36,2021-12-16,F20111009,塑膠彎盆,500-600cc,個,T,10.0,0.0,0.0,10.0,10.0,0.0,50
