,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-03,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,50.0,50.0,0.0,1
1,2019-01-22,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,4
2,2019-01-29,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,5
3,2019-03-19,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,12
4,2019-03-26,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,50.0,50.0,0.0,13
5,2019-04-16,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,16
6,2019-04-23,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,17
7,2019-04-30,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,18
8,2019-05-07,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,19
9,2019-05-21,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,21
10,2019-06-04,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,23
11,2019-06-11,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,24
12,2019-07-02,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,10.0,10.0,0.0,27
13,2019-07-23,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,30
14,2019-08-13,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,10.0,10.0,0.0,33
15,2019-08-20,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,34
16,2019-08-27,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,10.0,10.0,0.0,35
17,2019-09-03,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,10.0,10.0,0.0,36
18,2019-09-03,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,10.0,10.0,0.0,36
19,2019-11-05,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,45
20,2019-11-29,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,50.0,50.0,0.0,48
21,2019-12-03,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,49
22,2019-12-10,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,50
23,2019-12-24,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,52
0,2020-01-07,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,2
1,2020-02-18,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,8
2,2020-03-03,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,10
3,2020-03-10,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,11
4,2020-03-17,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,100.0,100.0,0.0,12
5,2020-03-31,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,14
6,2020-04-07,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,15
7,2020-04-14,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,16
8,2020-05-12,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,20
9,2020-05-19,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,21
10,2020-05-26,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,22
11,2020-06-09,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,24
12,2020-06-16,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,25
13,2020-06-23,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,26
14,2020-07-06,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,28
15,2020-07-14,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,29
16,2020-08-11,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,33
17,2020-08-18,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,34
18,2020-09-22,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,39
19,2020-10-06,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,41
20,2020-10-20,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,43
21,2020-10-27,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,44
22,2020-11-17,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,47
23,2020-11-24,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,48
24,2020-12-15,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,51
25,2020-12-22,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,52
26,2020-12-29,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,53
0,2021-01-04,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,1
1,2021-01-12,B07202101,ENT棉棒,10支/包,包,T,20.0,0.0,0.0,20.0,20.0,0.0,2
