,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-15,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,3
1,2019-02-12,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,7
2,2019-03-26,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,13
3,2019-04-09,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,15
4,2019-04-23,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,17
5,2019-04-30,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,18
6,2019-06-25,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,26
7,2019-07-16,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,29
8,2019-08-20,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,34
9,2019-09-03,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,36
10,2019-09-10,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,37
11,2019-09-03,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,36
12,2019-09-10,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,37
13,2019-12-03,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,49
14,2019-12-24,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,52
15,2019-12-28,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,-2.0,-2.0,0.0,52
0,2020-01-07,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,2
1,2020-03-24,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,13
2,2020-03-31,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,14
3,2020-04-14,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,16
4,2020-05-05,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,19
5,2020-06-16,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,25
6,2020-07-21,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,30
7,2020-07-28,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,31
8,2020-08-25,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,35
9,2020-09-29,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,40
10,2020-11-10,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,46
11,2020-12-29,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,53
0,2021-02-02,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,5
1,2021-03-23,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,12
2,2021-03-30,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,13
3,2021-04-13,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,1.0,1.0,0.0,15
4,2021-05-18,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,20
5,2021-05-25,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,21
6,2021-07-29,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,30
7,2021-08-05,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,31
8,2021-09-20,B05001051,自黏性膠帶 Coban-1〞,1〞 x 5yd,捲,T,2.0,0.0,0.0,2.0,2.0,0.0,38
