,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
18,2019-12-17,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,51
19,2019-12-24,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,100.0,100.0,0.0,52
0,2020-01-07,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,2
1,2020-01-14,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,100.0,100.0,0.0,3
2,2020-01-21,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,4
3,2020-04-14,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,16
4,2020-04-28,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,18
5,2020-05-05,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,19
6,2020-06-02,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,23
7,2020-06-16,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,25
8,2020-06-23,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,26
9,2020-06-30,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,27
10,2020-07-21,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,30
11,2020-09-01,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,36
12,2020-09-15,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,38
13,2020-09-22,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,39
14,2020-09-29,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,40
15,2020-10-13,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,42
16,2020-10-24,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,-50.0,-50.0,0.0,43
17,2020-10-27,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,44
18,2020-11-17,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,47
19,2020-11-24,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,48
20,2020-12-15,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,51
21,2020-12-22,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,52
22,2020-12-29,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,53
0,2021-01-04,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,1
1,2021-02-02,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,5
2,2021-02-09,K80004028,SST(Yellow)管,5ml 100EA/Bx,支,T,50.0,0.0,0.0,50.0,50.0,0.0,6
