,日期,料號,品名,規格,單位,屬性,常備量,昨日庫存量,批價量(-),領用量(-),受料量(+),本日庫存量,週
0,2019-01-08,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,2
1,2019-01-22,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,4
2,2019-01-24,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,300.0,300.0,0.0,4
3,2019-01-26,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,-30.0,-30.0,0.0,4
4,2019-05-21,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,21
5,2019-06-11,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,24
6,2019-07-16,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,29
7,2019-07-23,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,30
8,2019-07-30,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,31
9,2019-08-13,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,33
10,2019-08-20,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,34
11,2019-09-10,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,37
12,2019-09-17,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,38
13,2019-09-10,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,37
14,2019-09-17,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,38
15,2019-11-26,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,48
16,2019-12-10,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,50
17,2019-12-17,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,51
0,2020-01-02,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,1
1,2020-01-07,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,2
2,2020-01-14,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,3
3,2020-02-18,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,8
4,2020-02-25,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,9
5,2020-03-10,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,11
6,2020-03-18,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,60.0,60.0,0.0,12
7,2020-03-31,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,60.0,60.0,0.0,14
8,2020-04-07,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,15
9,2020-04-14,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,16
10,2020-04-21,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,17
11,2020-04-28,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,18
12,2020-05-05,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,19
13,2020-05-12,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,20
14,2020-05-19,B08143334,紗布墊 3〞X3〞X8Ply,3〞X3〞-8Ply  10片/包,包,T,30.0,0.0,0.0,30.0,30.0,0.0,21
